cyclist_id,pcs_link,strava_link,strava_id
14340,https://www.procyclingstats.com/rider/mikhail-shemetau,https://www.strava.com/athletes/7778529,7778529.0
14341,https://www.procyclingstats.com/rider/raman-tsishkou,https://www.strava.com/athletes/8619538,8619538.0
14353,https://www.procyclingstats.com/rider/samuel-jenner,https://www.strava.com/athletes/15393684,15393684.0
14434,https://www.procyclingstats.com/rider/gabriel-cullaigh,https://www.strava.com/pros/602548,602548.0
14436,https://www.procyclingstats.com/rider/prudencio-indurain,https://www.strava.com/athletes/11443362,11443362.0
14437,https://www.procyclingstats.com/rider/miguel-indurain,https://www.strava.com/athletes/5653453,5653453.0
14454,https://www.procyclingstats.com/rider/wolfgang-brandl,https://www.strava.com/pros/4488376,4488376.0
14459,https://www.procyclingstats.com/rider/cristian-david-pita,https://www.strava.com/athletes/14662792,14662792.0
14460,https://www.procyclingstats.com/rider/alexis-benjamin-quinteros,https://www.strava.com/athletes/17241100,17241100.0
14467,https://www.procyclingstats.com/rider/carlos-eduardo-quishpe,https://www.strava.com/athletes/4213684,4213684.0
14497,https://www.procyclingstats.com/rider/nick-dougall,https://www.strava.com/athletes/4537138,4537138.0
14508,https://www.procyclingstats.com/rider/stefan-mastaller,https://www.strava.com/pros/4936138,4936138.0
14518,https://www.procyclingstats.com/rider/stephan-rabitsch,https://www.strava.com/athletes/5111949,5111949.0
14558,https://www.procyclingstats.com/rider/aidan-buttigieg,https://www.strava.com/athletes/8230932,8230932.0
14562,https://www.procyclingstats.com/rider/samuel-hill,https://www.strava.com/athletes/3315013,3315013.0
14564,https://www.procyclingstats.com/rider/christopher-miller,https://www.strava.com/athletes/186450,186450.0
14566,https://www.procyclingstats.com/rider/cooper-sayers,https://www.strava.com/athletes/2541904,2541904.0
14572,https://www.procyclingstats.com/rider/logan-griffin,https://www.strava.com/athletes/2099389,2099389.0
14573,https://www.procyclingstats.com/rider/robert-muller,https://www.strava.com/athletes/2067075,2067075.0
14576,https://www.procyclingstats.com/rider/thavone-phonasa,https://www.strava.com/athletes/12766863,12766863.0
14583,https://www.procyclingstats.com/rider/bambang-suryadi,https://www.strava.com/athletes/35597701,35597701.0
14585,https://www.procyclingstats.com/rider/projo-waseso,https://www.strava.com/athletes/12846124,12846124.0
14589,https://www.procyclingstats.com/rider/ariya-phounsavath,https://www.strava.com/athletes/175729,175729.0
14653,https://www.procyclingstats.com/rider/jahir-perez,https://www.strava.com/athletes/10458322,10458322.0
14685,https://www.procyclingstats.com/rider/giuseppe-fonzi,https://www.strava.com/pros/3243335,3243335.0
14707,https://www.procyclingstats.com/rider/henrique-serra,https://www.strava.com/athletes/1182681,1182681.0
14756,https://www.procyclingstats.com/rider/choon-huat-goh,https://www.strava.com/athletes/146498,146498.0
14785,https://www.procyclingstats.com/rider/jake-kelly,https://www.strava.com/athletes/287560,287560.0
14791,https://www.procyclingstats.com/rider/miklos-durucz,https://www.strava.com/athletes/7285720,7285720.0
14817,https://www.procyclingstats.com/rider/timo-de-jong,https://www.strava.com/athletes/2639794,2639794.0
14818,https://www.procyclingstats.com/rider/jacob-eriksson,https://www.strava.com/athletes/7641773,7641773.0
14821,https://www.procyclingstats.com/rider/maik-van-der,https://strava.com/athletes/766515,766515.0
14822,https://www.procyclingstats.com/rider/oscar-van-wijk,https://www.strava.com/athletes/1217216,1217216.0
14889,https://www.procyclingstats.com/rider/rik-van-ijzendoorn,https://www.strava.com/athletes/610985,610985.0
14913,https://www.procyclingstats.com/rider/miklos-szabo,https://www.strava.com/athletes/11003971,11003971.0
14914,https://www.procyclingstats.com/rider/andras-szatmary,https://www.strava.com/athletes/1436169,1436169.0
14919,https://www.procyclingstats.com/rider/ferenc-szollosi,https://www.strava.com/athletes/9177420,9177420.0
14922,https://www.procyclingstats.com/rider/anton-ferdinande,https://strava.com/athletes/15151623,15151623.0
14923,https://www.procyclingstats.com/rider/ryan-kamp,https://www.strava.com/athletes/15336498,15336498.0
14925,https://www.procyclingstats.com/rider/witse-meeussenn,https://strava.com/athletes/22746675,22746675.0
14927,https://www.procyclingstats.com/rider/laurens-sweeck,https://www.strava.com/pros/553718,553718.0
14929,https://www.procyclingstats.com/rider/jelle-camps,https://strava.com/athletes/10522627,10522627.0
14930,https://www.procyclingstats.com/rider/jarno-bellens,https://www.strava.com/athletes/32362188,32362188.0
14953,https://www.procyclingstats.com/rider/lander-loockx,https://strava.com/athletes/3597686,3597686.0
14956,https://www.procyclingstats.com/rider/seppe-rombouts,https://strava.com/athletes/20385823,20385823.0
14960,https://www.procyclingstats.com/rider/brent-van-de-kerkhove,https://www.strava.com/athletes/1695722,1695722.0
14979,https://www.procyclingstats.com/rider/rory-townsend,https://www.strava.com/pros/4496597,4496597.0
15147,https://www.procyclingstats.com/rider/jason-osborne,https://www.strava.com/pros/15310584,15310584.0
15175,https://www.procyclingstats.com/rider/jeroen-meijers,https://www.strava.com/athletes/8477512,8477512.0
15195,https://www.procyclingstats.com/rider/linus-rosner,https://www.strava.com/athletes/19060930,19060930.0
15210,https://www.procyclingstats.com/rider/louis-leinau,https://www.strava.com/athletes/23008351,23008351.0
15223,https://www.procyclingstats.com/rider/hugo-nunes,https://www.strava.com/athletes/3595088,3595088.0
15224,https://www.procyclingstats.com/rider/vinicio-rodrigues,https://www.strava.com/athletes/28869974,28869974.0
15225,https://www.procyclingstats.com/rider/goncalo-carvalho,https://www.strava.com/athletes/3845114,3845114.0
15226,https://www.procyclingstats.com/rider/david-miguel-costa-rodrigues,https://www.strava.com/athletes/1893469,1893469.0
15228,https://www.procyclingstats.com/rider/jacobo-ucha,https://www.strava.com/athletes/3481824,3481824.0
15354,https://www.procyclingstats.com/rider/alexander-arnt-hansen,https://www.strava.com/athletes/19932063,19932063.0
