rider_id,activity_id,activity_option_link,option_type,activity_type
2469093.0,1301862107,https://www.strava.com//activities/1301862107/power-curve,/power-curve,Ride
2469093.0,1301862107,https://www.strava.com//activities/1301862107/zone-distribution,/zone-distribution,Ride
2469093.0,1301862107,https://www.strava.com//activities/1301862107/power-distribution,/power-distribution,Ride
2469093.0,1301862759,https://www.strava.com//activities/1301862759/analysis,/analysis,Ride
2469093.0,1301862759,https://www.strava.com//activities/1301862759/heartrate,/heartrate,Ride
2469093.0,1303240450,https://www.strava.com//activities/1303240450/analysis,/analysis,Ride
2469093.0,1303240450,https://www.strava.com//activities/1303240450/heartrate,/heartrate,Ride
2469093.0,1305727857,https://www.strava.com//activities/1305727857/analysis,/analysis,Ride
2469093.0,1305727857,https://www.strava.com//activities/1305727857/heartrate,/heartrate,Ride
2469093.0,1305728614,https://www.strava.com//activities/1305728614/analysis,/analysis,Ride
2469093.0,1305728614,https://www.strava.com//activities/1305728614/heartrate,/heartrate,Ride
2469093.0,1309334406,https://www.strava.com//activities/1309334406/analysis,/analysis,Ride
2469093.0,1309334406,https://www.strava.com//activities/1309334406/power-curve,/power-curve,Ride
2469093.0,1309334406,https://www.strava.com//activities/1309334406/zone-distribution,/zone-distribution,Ride
2469093.0,1309334406,https://www.strava.com//activities/1309334406/power-distribution,/power-distribution,Ride
2469093.0,1310377034,https://www.strava.com//activities/1310377034/analysis,/analysis,Ride
2469093.0,1310377034,https://www.strava.com//activities/1310377034/power-curve,/power-curve,Ride
2469093.0,1310377034,https://www.strava.com//activities/1310377034/zone-distribution,/zone-distribution,Ride
2469093.0,1310377034,https://www.strava.com//activities/1310377034/power-distribution,/power-distribution,Ride
2469093.0,1311659629,https://www.strava.com//activities/1311659629/analysis,/analysis,Ride
2469093.0,1311659629,https://www.strava.com//activities/1311659629/power-curve,/power-curve,Ride
2469093.0,1311659629,https://www.strava.com//activities/1311659629/zone-distribution,/zone-distribution,Ride
2469093.0,1311659629,https://www.strava.com//activities/1311659629/power-distribution,/power-distribution,Ride
2469093.0,1312679649,https://www.strava.com//activities/1312679649/analysis,/analysis,Ride
2469093.0,1312679649,https://www.strava.com//activities/1312679649/power-curve,/power-curve,Ride
2469093.0,1312679649,https://www.strava.com//activities/1312679649/zone-distribution,/zone-distribution,Ride
2469093.0,1312679649,https://www.strava.com//activities/1312679649/power-distribution,/power-distribution,Ride
2469093.0,1313830388,https://www.strava.com//activities/1313830388/analysis,/analysis,Ride
2469093.0,1313830388,https://www.strava.com//activities/1313830388/power-curve,/power-curve,Ride
2469093.0,1313830388,https://www.strava.com//activities/1313830388/zone-distribution,/zone-distribution,Ride
2469093.0,1313830388,https://www.strava.com//activities/1313830388/power-distribution,/power-distribution,Ride
2469093.0,1315020278,https://www.strava.com//activities/1315020278/analysis,/analysis,Ride
2469093.0,1315020278,https://www.strava.com//activities/1315020278/power-curve,/power-curve,Ride
2469093.0,1315020278,https://www.strava.com//activities/1315020278/zone-distribution,/zone-distribution,Ride
2469093.0,1315020278,https://www.strava.com//activities/1315020278/power-distribution,/power-distribution,Ride
2469093.0,1316058331,https://www.strava.com//activities/1316058331/analysis,/analysis,Ride
2469093.0,1316058331,https://www.strava.com//activities/1316058331/power-curve,/power-curve,Ride
2469093.0,1316058331,https://www.strava.com//activities/1316058331/zone-distribution,/zone-distribution,Ride
2469093.0,1316058331,https://www.strava.com//activities/1316058331/power-distribution,/power-distribution,Ride
2469093.0,1317470919,https://www.strava.com//activities/1317470919/analysis,/analysis,Ride
2469093.0,1317470919,https://www.strava.com//activities/1317470919/power-curve,/power-curve,Ride
2469093.0,1317470919,https://www.strava.com//activities/1317470919/zone-distribution,/zone-distribution,Ride
2469093.0,1317470919,https://www.strava.com//activities/1317470919/power-distribution,/power-distribution,Ride
2469093.0,1319642735,https://www.strava.com//activities/1319642735/analysis,/analysis,Ride
2469093.0,1319642735,https://www.strava.com//activities/1319642735/power-curve,/power-curve,Ride
2469093.0,1319642735,https://www.strava.com//activities/1319642735/zone-distribution,/zone-distribution,Ride
2469093.0,1319642735,https://www.strava.com//activities/1319642735/power-distribution,/power-distribution,Ride
2469093.0,1319643510,https://www.strava.com//activities/1319643510/analysis,/analysis,Ride
2469093.0,1319643510,https://www.strava.com//activities/1319643510/heartrate,/heartrate,Ride
2469093.0,1321001617,https://www.strava.com//activities/1321001617/analysis,/analysis,Ride
2469093.0,1321001617,https://www.strava.com//activities/1321001617/power-curve,/power-curve,Ride
2469093.0,1321001617,https://www.strava.com//activities/1321001617/zone-distribution,/zone-distribution,Ride
2469093.0,1321001617,https://www.strava.com//activities/1321001617/power-distribution,/power-distribution,Ride
2469093.0,1322412095,https://www.strava.com//activities/1322412095/analysis,/analysis,Ride
2469093.0,1326190548,https://www.strava.com//activities/1326190548/analysis,/analysis,Ride
2469093.0,1326190548,https://www.strava.com//activities/1326190548/est-power-curve,/est-power-curve,Ride
2469093.0,1326190548,https://www.strava.com//activities/1326190548/est-power-distribution,/est-power-distribution,Ride
2469093.0,1326735028,https://www.strava.com//activities/1326735028/analysis,/analysis,Ride
2469093.0,1326735028,https://www.strava.com//activities/1326735028/est-power-curve,/est-power-curve,Ride
2469093.0,1326735028,https://www.strava.com//activities/1326735028/est-power-distribution,/est-power-distribution,Ride
2469093.0,1329048140,https://www.strava.com//activities/1329048140/analysis,/analysis,Ride
2469093.0,1329048140,https://www.strava.com//activities/1329048140/heartrate,/heartrate,Ride
2469093.0,1331733995,https://www.strava.com//activities/1331733995/analysis,/analysis,Ride
2469093.0,1331733995,https://www.strava.com//activities/1331733995/heartrate,/heartrate,Ride
2469093.0,1347182902,https://www.strava.com//activities/1347182902/analysis,/analysis,Ride
2469093.0,1347182902,https://www.strava.com//activities/1347182902/power-curve,/power-curve,Ride
2469093.0,1347182902,https://www.strava.com//activities/1347182902/zone-distribution,/zone-distribution,Ride
2469093.0,1347182902,https://www.strava.com//activities/1347182902/power-distribution,/power-distribution,Ride
2469093.0,1347183282,https://www.strava.com//activities/1347183282/analysis,/analysis,Ride
2469093.0,1347183282,https://www.strava.com//activities/1347183282/heartrate,/heartrate,Ride
2469093.0,1347184003,https://www.strava.com//activities/1347184003/analysis,/analysis,Ride
2469093.0,1347184003,https://www.strava.com//activities/1347184003/heartrate,/heartrate,Ride
2469093.0,1347184954,https://www.strava.com//activities/1347184954/analysis,/analysis,Ride
2469093.0,1347184954,https://www.strava.com//activities/1347184954/heartrate,/heartrate,Ride
2469093.0,1347185647,https://www.strava.com//activities/1347185647/analysis,/analysis,Ride
2469093.0,1347185647,https://www.strava.com//activities/1347185647/power-curve,/power-curve,Ride
2469093.0,1347185647,https://www.strava.com//activities/1347185647/zone-distribution,/zone-distribution,Ride
2469093.0,1347185647,https://www.strava.com//activities/1347185647/power-distribution,/power-distribution,Ride
2469093.0,1348612706,https://www.strava.com//activities/1348612706/analysis,/analysis,Ride
2469093.0,1348612706,https://www.strava.com//activities/1348612706/heartrate,/heartrate,Ride
2469093.0,1350309644,https://www.strava.com//activities/1350309644/analysis,/analysis,Ride
2469093.0,1350309644,https://www.strava.com//activities/1350309644/power-curve,/power-curve,Ride
2469093.0,1350309644,https://www.strava.com//activities/1350309644/zone-distribution,/zone-distribution,Ride
2469093.0,1350309644,https://www.strava.com//activities/1350309644/power-distribution,/power-distribution,Ride
2469093.0,1353439726,https://www.strava.com//activities/1353439726/analysis,/analysis,Ride
2469093.0,1353439726,https://www.strava.com//activities/1353439726/power-curve,/power-curve,Ride
2469093.0,1353439726,https://www.strava.com//activities/1353439726/zone-distribution,/zone-distribution,Ride
2469093.0,1353439726,https://www.strava.com//activities/1353439726/power-distribution,/power-distribution,Ride
2469093.0,1353440469,https://www.strava.com//activities/1353440469/analysis,/analysis,Ride
2469093.0,1353440469,https://www.strava.com//activities/1353440469/heartrate,/heartrate,Ride
2469093.0,1355410758,https://www.strava.com//activities/1355410758/analysis,/analysis,Ride
2469093.0,1355410758,https://www.strava.com//activities/1355410758/power-curve,/power-curve,Ride
2469093.0,1355410758,https://www.strava.com//activities/1355410758/zone-distribution,/zone-distribution,Ride
2469093.0,1355410758,https://www.strava.com//activities/1355410758/power-distribution,/power-distribution,Ride
2469093.0,1357790582,https://www.strava.com//activities/1357790582/analysis,/analysis,Ride
2469093.0,1357790582,https://www.strava.com//activities/1357790582/power-curve,/power-curve,Ride
2469093.0,1357790582,https://www.strava.com//activities/1357790582/zone-distribution,/zone-distribution,Ride
2469093.0,1357790582,https://www.strava.com//activities/1357790582/power-distribution,/power-distribution,Ride
2469093.0,1358626889,https://www.strava.com//activities/1358626889/analysis,/analysis,Ride
2469093.0,1358626889,https://www.strava.com//activities/1358626889/power-curve,/power-curve,Ride
2469093.0,1358626889,https://www.strava.com//activities/1358626889/zone-distribution,/zone-distribution,Ride
2469093.0,1358626889,https://www.strava.com//activities/1358626889/power-distribution,/power-distribution,Ride
2469093.0,1360241054,https://www.strava.com//activities/1360241054/analysis,/analysis,Ride
2469093.0,1360241054,https://www.strava.com//activities/1360241054/power-curve,/power-curve,Ride
2469093.0,1360241054,https://www.strava.com//activities/1360241054/zone-distribution,/zone-distribution,Ride
2469093.0,1360241054,https://www.strava.com//activities/1360241054/power-distribution,/power-distribution,Ride
2469093.0,1362057790,https://www.strava.com//activities/1362057790/analysis,/analysis,Ride
2469093.0,1362057790,https://www.strava.com//activities/1362057790/heartrate,/heartrate,Ride
2469093.0,1363159342,https://www.strava.com//activities/1363159342/analysis,/analysis,Ride
2469093.0,1363159342,https://www.strava.com//activities/1363159342/power-curve,/power-curve,Ride
2469093.0,1363159342,https://www.strava.com//activities/1363159342/zone-distribution,/zone-distribution,Ride
2469093.0,1363159342,https://www.strava.com//activities/1363159342/power-distribution,/power-distribution,Ride
2469093.0,1366898905,https://www.strava.com//activities/1366898905/analysis,/analysis,Ride
2469093.0,1366898905,https://www.strava.com//activities/1366898905/power-curve,/power-curve,Ride
2469093.0,1366898905,https://www.strava.com//activities/1366898905/zone-distribution,/zone-distribution,Ride
2469093.0,1366898905,https://www.strava.com//activities/1366898905/power-distribution,/power-distribution,Ride
2469093.0,1369078798,https://www.strava.com//activities/1369078798/analysis,/analysis,Ride
2469093.0,1369078798,https://www.strava.com//activities/1369078798/power-curve,/power-curve,Ride
2469093.0,1369078798,https://www.strava.com//activities/1369078798/zone-distribution,/zone-distribution,Ride
2469093.0,1369078798,https://www.strava.com//activities/1369078798/power-distribution,/power-distribution,Ride
2469093.0,1370530589,https://www.strava.com//activities/1370530589/analysis,/analysis,Ride
2469093.0,1370530589,https://www.strava.com//activities/1370530589/power-curve,/power-curve,Ride
2469093.0,1370530589,https://www.strava.com//activities/1370530589/zone-distribution,/zone-distribution,Ride
2469093.0,1370530589,https://www.strava.com//activities/1370530589/power-distribution,/power-distribution,Ride
2469093.0,1370531939,https://www.strava.com//activities/1370531939/analysis,/analysis,Ride
2469093.0,1370531939,https://www.strava.com//activities/1370531939/power-curve,/power-curve,Ride
2469093.0,1370531939,https://www.strava.com//activities/1370531939/zone-distribution,/zone-distribution,Ride
2469093.0,1370531939,https://www.strava.com//activities/1370531939/power-distribution,/power-distribution,Ride
2469093.0,1370532105,https://www.strava.com//activities/1370532105/analysis,/analysis,Ride
2469093.0,1370532105,https://www.strava.com//activities/1370532105/power-curve,/power-curve,Ride
2469093.0,1370532105,https://www.strava.com//activities/1370532105/zone-distribution,/zone-distribution,Ride
2469093.0,1370532105,https://www.strava.com//activities/1370532105/power-distribution,/power-distribution,Ride
2469093.0,1372195009,https://www.strava.com//activities/1372195009/analysis,/analysis,Ride
2469093.0,1372195009,https://www.strava.com//activities/1372195009/power-curve,/power-curve,Ride
2469093.0,1372195009,https://www.strava.com//activities/1372195009/zone-distribution,/zone-distribution,Ride
2469093.0,1372195009,https://www.strava.com//activities/1372195009/power-distribution,/power-distribution,Ride
2469093.0,1372195043,https://www.strava.com//activities/1372195043/analysis,/analysis,Ride
2469093.0,1372195043,https://www.strava.com//activities/1372195043/power-curve,/power-curve,Ride
2469093.0,1372195043,https://www.strava.com//activities/1372195043/zone-distribution,/zone-distribution,Ride
2469093.0,1372195043,https://www.strava.com//activities/1372195043/power-distribution,/power-distribution,Ride
2469093.0,1372195269,https://www.strava.com//activities/1372195269/analysis,/analysis,Ride
2469093.0,1372195269,https://www.strava.com//activities/1372195269/power-curve,/power-curve,Ride
2469093.0,1372195269,https://www.strava.com//activities/1372195269/zone-distribution,/zone-distribution,Ride
2469093.0,1372195269,https://www.strava.com//activities/1372195269/power-distribution,/power-distribution,Ride
2469093.0,1372195505,https://www.strava.com//activities/1372195505/analysis,/analysis,Ride
2469093.0,1372195505,https://www.strava.com//activities/1372195505/power-curve,/power-curve,Ride
2469093.0,1372195505,https://www.strava.com//activities/1372195505/zone-distribution,/zone-distribution,Ride
2469093.0,1372195505,https://www.strava.com//activities/1372195505/power-distribution,/power-distribution,Ride
2469093.0,1373914067,https://www.strava.com//activities/1373914067/analysis,/analysis,Ride
2469093.0,1373914067,https://www.strava.com//activities/1373914067/power-curve,/power-curve,Ride
2469093.0,1373914067,https://www.strava.com//activities/1373914067/zone-distribution,/zone-distribution,Ride
2469093.0,1373914067,https://www.strava.com//activities/1373914067/power-distribution,/power-distribution,Ride
2469093.0,1373914596,https://www.strava.com//activities/1373914596/analysis,/analysis,Ride
2469093.0,1373914596,https://www.strava.com//activities/1373914596/power-curve,/power-curve,Ride
2469093.0,1373914596,https://www.strava.com//activities/1373914596/zone-distribution,/zone-distribution,Ride
2469093.0,1373914596,https://www.strava.com//activities/1373914596/power-distribution,/power-distribution,Ride
2469093.0,1376651469,https://www.strava.com//activities/1376651469/analysis,/analysis,Ride
2469093.0,1376651469,https://www.strava.com//activities/1376651469/power-curve,/power-curve,Ride
2469093.0,1376651469,https://www.strava.com//activities/1376651469/zone-distribution,/zone-distribution,Ride
2469093.0,1376651469,https://www.strava.com//activities/1376651469/power-distribution,/power-distribution,Ride
2469093.0,1376653531,https://www.strava.com//activities/1376653531/analysis,/analysis,Ride
2469093.0,1376653531,https://www.strava.com//activities/1376653531/power-curve,/power-curve,Ride
2469093.0,1376653531,https://www.strava.com//activities/1376653531/zone-distribution,/zone-distribution,Ride
2469093.0,1376653531,https://www.strava.com//activities/1376653531/power-distribution,/power-distribution,Ride
2469093.0,1376658064,https://www.strava.com//activities/1376658064/analysis,/analysis,Ride
2469093.0,1376658064,https://www.strava.com//activities/1376658064/power-curve,/power-curve,Ride
2469093.0,1376658064,https://www.strava.com//activities/1376658064/zone-distribution,/zone-distribution,Ride
2469093.0,1376658064,https://www.strava.com//activities/1376658064/power-distribution,/power-distribution,Ride
2469093.0,1378600290,https://www.strava.com//activities/1378600290/analysis,/analysis,Ride
2469093.0,1378600290,https://www.strava.com//activities/1378600290/power-curve,/power-curve,Ride
2469093.0,1378600290,https://www.strava.com//activities/1378600290/zone-distribution,/zone-distribution,Ride
2469093.0,1378600290,https://www.strava.com//activities/1378600290/power-distribution,/power-distribution,Ride
2469093.0,1378600737,https://www.strava.com//activities/1378600737/analysis,/analysis,Ride
2469093.0,1378600737,https://www.strava.com//activities/1378600737/power-curve,/power-curve,Ride
2469093.0,1378600737,https://www.strava.com//activities/1378600737/zone-distribution,/zone-distribution,Ride
2469093.0,1378600737,https://www.strava.com//activities/1378600737/power-distribution,/power-distribution,Ride
2469093.0,1378601467,https://www.strava.com//activities/1378601467/analysis,/analysis,Ride
2469093.0,1378601467,https://www.strava.com//activities/1378601467/power-curve,/power-curve,Ride
2469093.0,1378601467,https://www.strava.com//activities/1378601467/zone-distribution,/zone-distribution,Ride
2469093.0,1378601467,https://www.strava.com//activities/1378601467/power-distribution,/power-distribution,Ride
2469093.0,1378601607,https://www.strava.com//activities/1378601607/analysis,/analysis,Ride
2469093.0,1378601607,https://www.strava.com//activities/1378601607/power-curve,/power-curve,Ride
2469093.0,1378601607,https://www.strava.com//activities/1378601607/zone-distribution,/zone-distribution,Ride
2469093.0,1378601607,https://www.strava.com//activities/1378601607/power-distribution,/power-distribution,Ride
2469093.0,1385097933,https://www.strava.com//activities/1385097933/analysis,/analysis,Ride
2469093.0,1385097933,https://www.strava.com//activities/1385097933/power-curve,/power-curve,Ride
2469093.0,1385097933,https://www.strava.com//activities/1385097933/zone-distribution,/zone-distribution,Ride
2469093.0,1385097933,https://www.strava.com//activities/1385097933/power-distribution,/power-distribution,Ride
2469093.0,1385097956,https://www.strava.com//activities/1385097956/analysis,/analysis,Ride
2469093.0,1385097956,https://www.strava.com//activities/1385097956/power-curve,/power-curve,Ride
2469093.0,1385097956,https://www.strava.com//activities/1385097956/zone-distribution,/zone-distribution,Ride
2469093.0,1385097956,https://www.strava.com//activities/1385097956/power-distribution,/power-distribution,Ride
2469093.0,1385098563,https://www.strava.com//activities/1385098563/analysis,/analysis,Ride
2469093.0,1385098563,https://www.strava.com//activities/1385098563/heartrate,/heartrate,Ride
2469093.0,1385098670,https://www.strava.com//activities/1385098670/analysis,/analysis,Ride
2469093.0,1385098670,https://www.strava.com//activities/1385098670/power-curve,/power-curve,Ride
2469093.0,1385098670,https://www.strava.com//activities/1385098670/zone-distribution,/zone-distribution,Ride
2469093.0,1385098670,https://www.strava.com//activities/1385098670/power-distribution,/power-distribution,Ride
2469093.0,1385099654,https://www.strava.com//activities/1385099654/analysis,/analysis,Ride
2469093.0,1385099654,https://www.strava.com//activities/1385099654/power-curve,/power-curve,Ride
2469093.0,1385099654,https://www.strava.com//activities/1385099654/zone-distribution,/zone-distribution,Ride
2469093.0,1385099654,https://www.strava.com//activities/1385099654/power-distribution,/power-distribution,Ride
2469093.0,1388191747,https://www.strava.com//activities/1388191747/analysis,/analysis,Ride
2469093.0,1388191747,https://www.strava.com//activities/1388191747/heartrate,/heartrate,Ride
2469093.0,1388192522,https://www.strava.com//activities/1388192522/analysis,/analysis,Ride
2469093.0,1388192522,https://www.strava.com//activities/1388192522/power-curve,/power-curve,Ride
2469093.0,1388192522,https://www.strava.com//activities/1388192522/zone-distribution,/zone-distribution,Ride
2469093.0,1388192522,https://www.strava.com//activities/1388192522/power-distribution,/power-distribution,Ride
2469093.0,1389796172,https://www.strava.com//activities/1389796172/analysis,/analysis,Ride
2469093.0,1389796172,https://www.strava.com//activities/1389796172/heartrate,/heartrate,Ride
2469093.0,1393125434,https://www.strava.com//activities/1393125434/analysis,/analysis,Ride
2469093.0,1393125434,https://www.strava.com//activities/1393125434/power-curve,/power-curve,Ride
2469093.0,1393125434,https://www.strava.com//activities/1393125434/zone-distribution,/zone-distribution,Ride
2469093.0,1393125434,https://www.strava.com//activities/1393125434/power-distribution,/power-distribution,Ride
2469093.0,1393125797,https://www.strava.com//activities/1393125797/analysis,/analysis,Ride
2469093.0,1393125797,https://www.strava.com//activities/1393125797/power-curve,/power-curve,Ride
2469093.0,1393125797,https://www.strava.com//activities/1393125797/zone-distribution,/zone-distribution,Ride
2469093.0,1393125797,https://www.strava.com//activities/1393125797/power-distribution,/power-distribution,Ride
2469093.0,1395126593,https://www.strava.com//activities/1395126593/analysis,/analysis,Ride
2469093.0,1395126593,https://www.strava.com//activities/1395126593/power-curve,/power-curve,Ride
2469093.0,1395126593,https://www.strava.com//activities/1395126593/zone-distribution,/zone-distribution,Ride
2469093.0,1395126593,https://www.strava.com//activities/1395126593/power-distribution,/power-distribution,Ride
2469093.0,1395126663,https://www.strava.com//activities/1395126663/analysis,/analysis,Ride
2469093.0,1395126663,https://www.strava.com//activities/1395126663/power-curve,/power-curve,Ride
2469093.0,1395126663,https://www.strava.com//activities/1395126663/zone-distribution,/zone-distribution,Ride
2469093.0,1395126663,https://www.strava.com//activities/1395126663/power-distribution,/power-distribution,Ride
2469093.0,1396619595,https://www.strava.com//activities/1396619595/analysis,/analysis,Ride
2469093.0,1396619595,https://www.strava.com//activities/1396619595/power-curve,/power-curve,Ride
2469093.0,1396619595,https://www.strava.com//activities/1396619595/zone-distribution,/zone-distribution,Ride
2469093.0,1396619595,https://www.strava.com//activities/1396619595/power-distribution,/power-distribution,Ride
2469093.0,1396619645,https://www.strava.com//activities/1396619645/analysis,/analysis,Ride
2469093.0,1396619645,https://www.strava.com//activities/1396619645/power-curve,/power-curve,Ride
2469093.0,1396619645,https://www.strava.com//activities/1396619645/zone-distribution,/zone-distribution,Ride
2469093.0,1396619645,https://www.strava.com//activities/1396619645/power-distribution,/power-distribution,Ride
2469093.0,1403334744,https://www.strava.com//activities/1403334744/analysis,/analysis,Ride
2469093.0,1403334744,https://www.strava.com//activities/1403334744/heartrate,/heartrate,Ride
2469093.0,1403335053,https://www.strava.com//activities/1403335053/analysis,/analysis,Ride
2469093.0,1403335053,https://www.strava.com//activities/1403335053/heartrate,/heartrate,Ride
2469093.0,1403335298,https://www.strava.com//activities/1403335298/analysis,/analysis,Ride
2469093.0,1403335298,https://www.strava.com//activities/1403335298/heartrate,/heartrate,Ride
2469093.0,1405850873,https://www.strava.com//activities/1405850873/analysis,/analysis,Ride
2469093.0,1405850873,https://www.strava.com//activities/1405850873/heartrate,/heartrate,Ride
2469093.0,1408058137,https://www.strava.com//activities/1408058137/analysis,/analysis,Ride
2469093.0,1409236723,https://www.strava.com//activities/1409236723/analysis,/analysis,Ride
2469093.0,1409236723,https://www.strava.com//activities/1409236723/heartrate,/heartrate,Ride
2469093.0,1412485090,https://www.strava.com//activities/1412485090/analysis,/analysis,Ride
2469093.0,1412485090,https://www.strava.com//activities/1412485090/heartrate,/heartrate,Ride
2469093.0,1412485944,https://www.strava.com//activities/1412485944/analysis,/analysis,Ride
2469093.0,1412485944,https://www.strava.com//activities/1412485944/heartrate,/heartrate,Ride
2469093.0,1414755540,https://www.strava.com//activities/1414755540/analysis,/analysis,Ride
2469093.0,1414755540,https://www.strava.com//activities/1414755540/heartrate,/heartrate,Ride
2469093.0,1419229783,https://www.strava.com//activities/1419229783/analysis,/analysis,Ride
2469093.0,1419229783,https://www.strava.com//activities/1419229783/heartrate,/heartrate,Ride
2469093.0,1419234945,https://www.strava.com//activities/1419234945/analysis,/analysis,Ride
2469093.0,1419234945,https://www.strava.com//activities/1419234945/heartrate,/heartrate,Ride
2469093.0,1420497559,https://www.strava.com//activities/1420497559/analysis,/analysis,Ride
2469093.0,1420497559,https://www.strava.com//activities/1420497559/heartrate,/heartrate,Ride
2469093.0,1421969972,https://www.strava.com//activities/1421969972/analysis,/analysis,Ride
2469093.0,1421969972,https://www.strava.com//activities/1421969972/power-curve,/power-curve,Ride
2469093.0,1421969972,https://www.strava.com//activities/1421969972/zone-distribution,/zone-distribution,Ride
2469093.0,1421969972,https://www.strava.com//activities/1421969972/power-distribution,/power-distribution,Ride
2469093.0,1423796829,https://www.strava.com//activities/1423796829/analysis,/analysis,Ride
2469093.0,1423796829,https://www.strava.com//activities/1423796829/power-curve,/power-curve,Ride
2469093.0,1423796829,https://www.strava.com//activities/1423796829/zone-distribution,/zone-distribution,Ride
2469093.0,1423796829,https://www.strava.com//activities/1423796829/power-distribution,/power-distribution,Ride
2469093.0,1425643711,https://www.strava.com//activities/1425643711/analysis,/analysis,Ride
2469093.0,1425643711,https://www.strava.com//activities/1425643711/power-curve,/power-curve,Ride
2469093.0,1425643711,https://www.strava.com//activities/1425643711/zone-distribution,/zone-distribution,Ride
2469093.0,1425643711,https://www.strava.com//activities/1425643711/power-distribution,/power-distribution,Ride
2469093.0,1428265223,https://www.strava.com//activities/1428265223/analysis,/analysis,Ride
2469093.0,1428265223,https://www.strava.com//activities/1428265223/power-curve,/power-curve,Ride
2469093.0,1428265223,https://www.strava.com//activities/1428265223/zone-distribution,/zone-distribution,Ride
2469093.0,1428265223,https://www.strava.com//activities/1428265223/power-distribution,/power-distribution,Ride
2469093.0,1428496084,https://www.strava.com//activities/1428496084/analysis,/analysis,Ride
2469093.0,1428496084,https://www.strava.com//activities/1428496084/power-curve,/power-curve,Ride
2469093.0,1428496084,https://www.strava.com//activities/1428496084/zone-distribution,/zone-distribution,Ride
2469093.0,1428496084,https://www.strava.com//activities/1428496084/power-distribution,/power-distribution,Ride
2469093.0,1431025244,https://www.strava.com//activities/1431025244/analysis,/analysis,Ride
2469093.0,1431025244,https://www.strava.com//activities/1431025244/power-curve,/power-curve,Ride
2469093.0,1431025244,https://www.strava.com//activities/1431025244/zone-distribution,/zone-distribution,Ride
2469093.0,1431025244,https://www.strava.com//activities/1431025244/power-distribution,/power-distribution,Ride
2469093.0,1431266893,https://www.strava.com//activities/1431266893/analysis,/analysis,Ride
2469093.0,1431266893,https://www.strava.com//activities/1431266893/heartrate,/heartrate,Ride
2469093.0,1432645740,https://www.strava.com//activities/1432645740/analysis,/analysis,Ride
2469093.0,1432645740,https://www.strava.com//activities/1432645740/heartrate,/heartrate,Ride
2469093.0,1434021097,https://www.strava.com//activities/1434021097/analysis,/analysis,Ride
2469093.0,1434021097,https://www.strava.com//activities/1434021097/power-curve,/power-curve,Ride
2469093.0,1434021097,https://www.strava.com//activities/1434021097/zone-distribution,/zone-distribution,Ride
2469093.0,1434021097,https://www.strava.com//activities/1434021097/power-distribution,/power-distribution,Ride
2469093.0,1439002085,https://www.strava.com//activities/1439002085/analysis,/analysis,Ride
2469093.0,1439002085,https://www.strava.com//activities/1439002085/power-curve,/power-curve,Ride
2469093.0,1439002085,https://www.strava.com//activities/1439002085/zone-distribution,/zone-distribution,Ride
2469093.0,1439002085,https://www.strava.com//activities/1439002085/power-distribution,/power-distribution,Ride
2469093.0,1440920152,https://www.strava.com//activities/1440920152/analysis,/analysis,Ride
2469093.0,1440920152,https://www.strava.com//activities/1440920152/power-curve,/power-curve,Ride
2469093.0,1440920152,https://www.strava.com//activities/1440920152/zone-distribution,/zone-distribution,Ride
2469093.0,1440920152,https://www.strava.com//activities/1440920152/power-distribution,/power-distribution,Ride
2469093.0,1442469189,https://www.strava.com//activities/1442469189/analysis,/analysis,Ride
2469093.0,1442469189,https://www.strava.com//activities/1442469189/heartrate,/heartrate,Ride
2469093.0,1443776409,https://www.strava.com//activities/1443776409/analysis,/analysis,Ride
2469093.0,1443776409,https://www.strava.com//activities/1443776409/power-curve,/power-curve,Ride
2469093.0,1443776409,https://www.strava.com//activities/1443776409/zone-distribution,/zone-distribution,Ride
2469093.0,1443776409,https://www.strava.com//activities/1443776409/power-distribution,/power-distribution,Ride
2469093.0,1445963903,https://www.strava.com//activities/1445963903/analysis,/analysis,Ride
2469093.0,1445963903,https://www.strava.com//activities/1445963903/heartrate,/heartrate,Ride
2469093.0,1447693327,https://www.strava.com//activities/1447693327/analysis,/analysis,Ride
2469093.0,1447693327,https://www.strava.com//activities/1447693327/power-curve,/power-curve,Ride
2469093.0,1447693327,https://www.strava.com//activities/1447693327/zone-distribution,/zone-distribution,Ride
2469093.0,1447693327,https://www.strava.com//activities/1447693327/power-distribution,/power-distribution,Ride
2469093.0,1450943671,https://www.strava.com//activities/1450943671/analysis,/analysis,Ride
2469093.0,1450943671,https://www.strava.com//activities/1450943671/power-curve,/power-curve,Ride
2469093.0,1450943671,https://www.strava.com//activities/1450943671/zone-distribution,/zone-distribution,Ride
2469093.0,1450943671,https://www.strava.com//activities/1450943671/power-distribution,/power-distribution,Ride
2469093.0,1467221330,https://www.strava.com//activities/1467221330/analysis,/analysis,Virtual Ride
2469093.0,1467221330,https://www.strava.com//activities/1467221330/power-curve,/power-curve,Virtual Ride
2469093.0,1467221330,https://www.strava.com//activities/1467221330/zone-distribution,/zone-distribution,Virtual Ride
2469093.0,1467221330,https://www.strava.com//activities/1467221330/power-distribution,/power-distribution,Virtual Ride
2469093.0,1472941299,https://www.strava.com//activities/1472941299/analysis,/analysis,Ride
2469093.0,1472941299,https://www.strava.com//activities/1472941299/heartrate,/heartrate,Ride
