strava_id,time_interval_link
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201428&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201429&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201430&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201431&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201432&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201433&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201434&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201435&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201436&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201437&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201438&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201439&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201440&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201441&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201442&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201443&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201444&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201445&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201446&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201447&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201448&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201449&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201450&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201451&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201452&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201501&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201502&interval_type=week&chart_type=miles&year_offset=7
1003912.0,https://www.strava.com/pros/1003912#interval?interval=201502&interval_type=week&chart_type=miles&year_offset=6
